Date,Track URL,Position,Track Name,Artist,Streams,Country
6/4/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,5681,Estonia
4/13/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,5794684,Global
5/17/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,6059,Latvia
4/29/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,62097,New Zealand
5/14/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,6359,Estonia
5/2/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,71846,Ireland
4/10/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,7231,Latvia
5/7/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,7323,Slovakia
4/2/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,7933,Estonia
5/5/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,80315,Poland
6/18/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,8130,Iceland
5/4/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,8247,Lithuania
5/1/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,85351,Poland
5/31/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,8742,Romania
5/8/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,8839,Romania
6/4/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,8894,Iceland
6/3/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,97872,Poland
6/6/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,98491,Poland
4/7/2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1,bad guy,Billie Eilish,9978,Iceland
1/1/2017,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,1,Versace on the Floor,Bruno Mars,185236,Philippines
1/11/2017,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,1,Versace on the Floor,Bruno Mars,265309,Philippines
1/23/2017,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,1,Versace on the Floor,Bruno Mars,294112,Philippines
